id	title	description	link	color	price	height	width	weight	image link	brand	gtin	mpn	product type	google product category	quantity	condition	currency	adwords_redirect	c:drlp	adwords_queryparam	adwords_labels	availability	created_date	custom_label_0	custom_label_1	custom_label_2	custom_label_3	custom_label_4	google_funded_promotion_eligibility
LF-118-511-C-SE250	Embossed Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-511-C/~pocket_type=STANDARD/~print_method=EMBOSS	Bright White 130lb. Dull	680	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-511-C-SE250.jpg?ts=10239123	Folders.com		LF-118-511-C-SE250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-511-C/~pocket_type=STANDARD/~print_method=EMBOSS	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-511-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DEMBOSS	adtype={adtype}	Legal Folders,9 x 14 1/2,Bright White 130lb. Dull,BID,remarketing	in stock	2018-01-01 00:00:00.0					
LF-118-508-C-SF250	Foil Stamped Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-508-C/~pocket_type=STANDARD/~print_method=FOIL	Bright White 100lb.	570	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-508-C-SF250.jpg?ts=10239123	Folders.com		LF-118-508-C-SF250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-508-C/~pocket_type=STANDARD/~print_method=FOIL	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-508-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DFOIL	adtype={adtype}	Legal Folders,9 x 14 1/2,Bright White 100lb.,BID,remarketing	in stock	2018-01-01 00:00:00.0					
LF-118-508-C-SS250	Spot Color Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-508-C/~pocket_type=STANDARD/~print_method=SPOT	Bright White 100lb.	767.5	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-508-C.jpg?ts=10239123	Folders.com		LF-118-508-C-SS250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-508-C/~pocket_type=STANDARD/~print_method=SPOT	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-508-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DFOIL	adtype={adtype}	Legal Folders,9 x 14 1/2,Bright White 100lb.,BID,remarketing	in stock	2018-01-01 00:00:00.0					
LF-118-508-C-S4250	Four Color Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-508-C/~pocket_type=STANDARD/~print_method=FOUR_COLOR	Bright White 100lb.	887.5	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-508-C-S4250.jpg?ts=10239123	Folders.com		LF-118-508-C-S4250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-508-C/~pocket_type=STANDARD/~print_method=FOUR_COLOR	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-508-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DFOUR_COLOR	adtype={adtype}	Legal Folders,9 x 14 1/2,Bright White 100lb.,BID,remarketing	in stock	2018-01-01 00:00:00.0					
LF-118-508-C-SE250	Embossed Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-508-C/~pocket_type=STANDARD/~print_method=EMBOSS	Bright White 100lb.	660	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-508-C-SE250.jpg?ts=10239123	Folders.com		LF-118-508-C-SE250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-508-C/~pocket_type=STANDARD/~print_method=EMBOSS	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-508-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DEMBOSS	adtype={adtype}	Legal Folders,9 x 14 1/2,Bright White 100lb.,BID,remarketing	in stock	2018-01-01 00:00:00.0					
LF-118-546-C-SF250	Foil Stamped Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-546-C/~pocket_type=STANDARD/~print_method=FOIL	Nautical Blue 100lb. Linen	672.5	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-546-C-SF250.jpg?ts=10239123	Folders.com		LF-118-546-C-SF250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-546-C/~pocket_type=STANDARD/~print_method=FOIL	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-546-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DFOIL	adtype={adtype}	Legal Folders,9 x 14 1/2,Nautical Blue 100lb. Linen,BID,remarketing	in stock	2018-01-01 00:00:00.0					
LF-118-546-C-SS250	Spot Color Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-546-C/~pocket_type=STANDARD/~print_method=SPOT	Nautical Blue 100lb. Linen	870	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-546-C.jpg?ts=10239123	Folders.com		LF-118-546-C-SS250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-546-C/~pocket_type=STANDARD/~print_method=SPOT	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-546-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DFOIL	adtype={adtype}	Legal Folders,9 x 14 1/2,Nautical Blue 100lb. Linen,BID,remarketing	in stock	2018-01-01 00:00:00.0					
LF-118-546-C-SE250	Embossed Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-546-C/~pocket_type=STANDARD/~print_method=EMBOSS	Nautical Blue 100lb. Linen	762.5	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-546-C-SE250.jpg?ts=10239123	Folders.com		LF-118-546-C-SE250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-546-C/~pocket_type=STANDARD/~print_method=EMBOSS	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-546-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DEMBOSS	adtype={adtype}	Legal Folders,9 x 14 1/2,Nautical Blue 100lb. Linen,BID,remarketing	in stock	2018-01-01 00:00:00.0					
LF-118-560-C-SF250	Foil Stamped Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-560-C/~pocket_type=STANDARD/~print_method=FOIL	Rosewood 100lb. Linen	672.5	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-560-C-SF250.jpg?ts=10239123	Folders.com		LF-118-560-C-SF250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-560-C/~pocket_type=STANDARD/~print_method=FOIL	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-560-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DFOIL	adtype={adtype}	Legal Folders,9 x 14 1/2,Rosewood 100lb. Linen,BID,remarketing	in stock	2018-01-01 00:00:00.0					
LF-118-560-C-SS250	Spot Color Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-560-C/~pocket_type=STANDARD/~print_method=SPOT	Rosewood 100lb. Linen	870	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-560-C.jpg?ts=10239123	Folders.com		LF-118-560-C-SS250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-560-C/~pocket_type=STANDARD/~print_method=SPOT	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-560-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DFOIL	adtype={adtype}	Legal Folders,9 x 14 1/2,Rosewood 100lb. Linen,BID,remarketing	in stock	2018-01-01 00:00:00.0					
LF-118-560-C-SE250	Embossed Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-560-C/~pocket_type=STANDARD/~print_method=EMBOSS	Rosewood 100lb. Linen	762.5	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-560-C-SE250.jpg?ts=10239123	Folders.com		LF-118-560-C-SE250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-560-C/~pocket_type=STANDARD/~print_method=EMBOSS	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-560-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DEMBOSS	adtype={adtype}	Legal Folders,9 x 14 1/2,Rosewood 100lb. Linen,BID,remarketing	in stock	2018-01-01 00:00:00.0					
LF-118-540-C-SF250	Foil Stamped Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-540-C/~pocket_type=STANDARD/~print_method=FOIL	Midnight Black 100lb. Linen	672.5	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-540-C-SF250.jpg?ts=10239123	Folders.com		LF-118-540-C-SF250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-540-C/~pocket_type=STANDARD/~print_method=FOIL	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-540-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DFOIL	adtype={adtype}	Legal Folders,9 x 14 1/2,Midnight Black 100lb. Linen,BID,remarketing	in stock	2018-01-01 00:00:00.0					
LF-118-540-C-SS250	Spot Color Legal Size Folders - Pack of 250	Legal Size Folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and are a die-cut v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-540-C/~pocket_type=STANDARD/~print_method=SPOT	Midnight Black 100lb. Linen	870	9	14.5	40	https://www.folders.com/images/products/detail/LF-118-540-C.jpg?ts=10239123	Folders.com		LF-118-540-C-SS250	FOLDER	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/folders/control/product/~category_id=LEGAL_FOLDERS/~product_id=LF-118-540-C/~pocket_type=STANDARD/~print_method=SPOT	https%3A%2F%2Fwww.folders.com%2Ffolders%2Fcontrol%2Fproduct%2F~category_id%3DLEGAL_FOLDERS%2F~product_id%3DLF-118-540-C%2F~pocket_type%3DSTANDARD%2F~print_method%3DFOIL	adtype={adtype}	Legal Folders,9 x 14 1/2,Midnight Black 100lb. Linen,BID,remarketing	in stock	2018-01-01 00:00:00.0					
